"song_id","song_name","song_lyrics_url","annotation_count","artist_id","artist_name","artist_url"
1491258,"All I Want for Christmas Is My Two Front Teeth","https://genius.com/Kidz-bop-kids-all-i-want-for-christmas-is-my-two-front-teeth-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2205937,"All I Want For Christmas Is You","https://genius.com/Kidz-bop-kids-all-i-want-for-christmas-is-you-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
5146297,"All I Want For Christmas Is You (Spanish Version)","https://genius.com/Kidz-bop-kids-all-i-want-for-christmas-is-you-spanish-version-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1856113,"All Of Me","https://genius.com/Kidz-bop-kids-all-of-me-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2260691,"All Star","https://genius.com/Kidz-bop-kids-all-star-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1844238,"All The Right Moves","https://genius.com/Kidz-bop-kids-all-the-right-moves-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1496690,"All The Small Things","https://genius.com/Kidz-bop-kids-all-the-small-things-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
5176431,"All Time Low","https://genius.com/Kidz-bop-kids-all-time-low-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
888314,"All You Need Is Love","https://genius.com/Kidz-bop-kids-all-you-need-is-love-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1551201,"All You Wanted","https://genius.com/Kidz-bop-kids-all-you-wanted-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1699243,"Already Gone","https://genius.com/Kidz-bop-kids-already-gone-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1124054,"American Boy","https://genius.com/Kidz-bop-kids-american-boy-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1853559,"Am I Wrong","https://genius.com/Kidz-bop-kids-am-i-wrong-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1709288,"A Moment Like This","https://genius.com/Kidz-bop-kids-a-moment-like-this-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1402721,"Angel","https://genius.com/Kidz-bop-kids-angel-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4665809,"Angel Of Mine","https://genius.com/Kidz-bop-kids-angel-of-mine-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2084209,"A Nightmare on My Street","https://genius.com/Kidz-bop-kids-a-nightmare-on-my-street-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2240302,"Animal","https://genius.com/Kidz-bop-kids-animal-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1630728,"Apologize","https://genius.com/Kidz-bop-kids-apologize-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1727288,"Applause","https://genius.com/Kidz-bop-kids-applause-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1691090,"A Public Affair","https://genius.com/Kidz-bop-kids-a-public-affair-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1043858,"Are You Gonna Be My Girl","https://genius.com/Kidz-bop-kids-are-you-gonna-be-my-girl-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1172637,"Are You Happy Now?","https://genius.com/Kidz-bop-kids-are-you-happy-now-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1717495,"As Long As You Love Me","https://genius.com/Kidz-bop-kids-as-long-as-you-love-me-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1181626,"A Thousand Miles","https://genius.com/Kidz-bop-kids-a-thousand-miles-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
3488116,"Attention","https://genius.com/Kidz-bop-kids-attention-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1844259,"Baby","https://genius.com/Kidz-bop-kids-baby-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4144728,"Back to You","https://genius.com/Kidz-bop-kids-back-to-you-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
3420391,"Bad at Love","https://genius.com/Kidz-bop-kids-bad-at-love-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
5175092,"Bad Blood","https://genius.com/Kidz-bop-kids-bad-blood-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1520796,"Bad Day","https://genius.com/Kidz-bop-kids-bad-day-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
5136591,"Bad Liar","https://genius.com/Kidz-bop-kids-bad-liar-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
5136592,"Baila Baila Baila","https://genius.com/Kidz-bop-kids-baila-baila-baila-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4663076,"Bailamos","https://genius.com/Kidz-bop-kids-bailamos-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1549508,"Battlefield","https://genius.com/Kidz-bop-kids-battlefield-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
5136593,"Be Alright","https://genius.com/Kidz-bop-kids-be-alright-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1575148,"Beautiful","https://genius.com/Kidz-bop-kids-beautiful-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4240472,"Beautiful (Bazzi)","https://genius.com/Kidz-bop-kids-beautiful-bazzi-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1129835,"Beautiful Girls","https://genius.com/Kidz-bop-kids-beautiful-girls-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1208489,"Beautiful Liar","https://genius.com/Kidz-bop-kids-beautiful-liar-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4969564,"Beautiful People","https://genius.com/Kidz-bop-kids-beautiful-people-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1672304,"Beautiful Soul","https://genius.com/Kidz-bop-kids-beautiful-soul-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1223533,"Beauty And A Beat","https://genius.com/Kidz-bop-kids-beauty-and-a-beat-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
907299,"Because of You","https://genius.com/Kidz-bop-kids-because-of-you-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1550323,"Behind These Hazel Eyes","https://genius.com/Kidz-bop-kids-behind-these-hazel-eyes-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4664091,"Believe","https://genius.com/Kidz-bop-kids-believe-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
3442550,"Believer","https://genius.com/Kidz-bop-kids-believer-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
5136597,"Bella Donna","https://genius.com/Kidz-bop-kids-bella-donna-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1846795,"Best Day Of My Life","https://genius.com/Kidz-bop-kids-best-day-of-my-life-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1456040,"Best Song Ever","https://genius.com/Kidz-bop-kids-best-song-ever-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
3162839,"Best Time Ever","https://genius.com/Kidz-bop-kids-best-time-ever-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1506337,"Better in Time","https://genius.com/Kidz-bop-kids-better-in-time-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4144723,"Better Now","https://genius.com/Kidz-bop-kids-better-now-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1448107,"Beverly Hills","https://genius.com/Kidz-bop-kids-beverly-hills-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1556305,"Be Without You","https://genius.com/Kidz-bop-kids-be-without-you-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1473345,"Big Girls Don't Cry","https://genius.com/Kidz-bop-kids-big-girls-dont-cry-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2230774,"Billionaire","https://genius.com/Kidz-bop-kids-billionaire-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
3420475,"Bills","https://genius.com/Kidz-bop-kids-bills-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2260457,"Birthday","https://genius.com/Kidz-bop-kids-birthday-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1236956,"Blackbird","https://genius.com/Kidz-bop-kids-blackbird-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1668700,"Black Horse & The Cherry Tree","https://genius.com/Kidz-bop-kids-black-horse-and-the-cherry-tree-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2089899,"Blame","https://genius.com/Kidz-bop-kids-blame-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2080869,"Blank space","https://genius.com/Kidz-bop-kids-blank-space-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1010844,"Bleeding Love","https://genius.com/Kidz-bop-kids-bleeding-love-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1641752,"Blue Christmas","https://genius.com/Kidz-bop-kids-blue-christmas-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1705851,"Blue (Da Ba Dee)","https://genius.com/Kidz-bop-kids-blue-da-ba-dee-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2195017,"Boom Boom Pow","https://genius.com/Kidz-bop-kids-boom-boom-pow-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1846318,"Boom Clap","https://genius.com/Kidz-bop-kids-boom-clap-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1402505,"Born This Way","https://genius.com/Kidz-bop-kids-born-this-way-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1186611,"Boston","https://genius.com/Kidz-bop-kids-boston-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1223713,"Boulevard of Broken Dreams","https://genius.com/Kidz-bop-kids-boulevard-of-broken-dreams-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2223524,"Boyfriend","https://genius.com/Kidz-bop-kids-boyfriend-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4770259,"Boy With Luv","https://genius.com/Kidz-bop-kids-boy-with-luv-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
3977085,"Brave","https://genius.com/Kidz-bop-kids-brave-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1399720,"Breakaway","https://genius.com/Kidz-bop-kids-breakaway-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2045076,"Breakeven","https://genius.com/Kidz-bop-kids-breakeven-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1860770,"Break Free","https://genius.com/Kidz-bop-kids-break-free-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4518434,"Break Up With Your Girlfriend, I'm Bored","https://genius.com/Kidz-bop-kids-break-up-with-your-girlfriend-im-bored-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1474710,"Break Your Heart","https://genius.com/Kidz-bop-kids-break-your-heart-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4144722,"Breathin","https://genius.com/Kidz-bop-kids-breathin-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4664086,"Bring It All To Me","https://genius.com/Kidz-bop-kids-bring-it-all-to-me-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1765933,"Bring Me to Life","https://genius.com/Kidz-bop-kids-bring-me-to-life-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4554616,"Broken","https://genius.com/Kidz-bop-kids-broken-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1705914,"Bubbly","https://genius.com/Kidz-bop-kids-bubbly-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1094054,"Bulletproof","https://genius.com/Kidz-bop-kids-bulletproof-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2221628,"Burn","https://genius.com/Kidz-bop-kids-burn-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1472064,"Burnin' Up","https://genius.com/Kidz-bop-kids-burnin-up-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4662701,"Bye Bye Bye","https://genius.com/Kidz-bop-kids-bye-bye-bye-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2824139,"Cake By The Ocean","https://genius.com/Kidz-bop-kids-cake-by-the-ocean-lyrics",2,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1519260,"California Gurls","https://genius.com/Kidz-bop-kids-california-gurls-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1383524,"Call Me Maybe","https://genius.com/Kidz-bop-kids-call-me-maybe-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
5136598,"Calma","https://genius.com/Kidz-bop-kids-calma-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2241083,"Candy Girl","https://genius.com/Kidz-bop-kids-candy-girl-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1585193,"Can't Buy Me Love","https://genius.com/Kidz-bop-kids-cant-buy-me-love-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4673743,"Can't Get You Out Of My Head","https://genius.com/Kidz-bop-kids-cant-get-you-out-of-my-head-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
897134,"Can't Hold Us","https://genius.com/Kidz-bop-kids-cant-hold-us-lyrics",2,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
5175096,"Can't Stop The Feeling!","https://genius.com/Kidz-bop-kids-cant-stop-the-feeling-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
3162816,"Castle on the Hill","https://genius.com/Kidz-bop-kids-castle-on-the-hill-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1045879,"Caught Up","https://genius.com/Kidz-bop-kids-caught-up-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2228478,"Cha Cha Slide","https://genius.com/Kidz-bop-kids-cha-cha-slide-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
3162833,"Chained to the Rhythm","https://genius.com/Kidz-bop-kids-chained-to-the-rhythm-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1695550,"Chasing Cars","https://genius.com/Kidz-bop-kids-chasing-cars-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
5176240,"Cheerleader","https://genius.com/Kidz-bop-kids-cheerleader-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
904551,"Chicken Noodle Soup","https://genius.com/Kidz-bop-kids-chicken-noodle-soup-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1127038,"Christmas Wrapping","https://genius.com/Kidz-bop-kids-christmas-wrapping-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1202633,"Circus","https://genius.com/Kidz-bop-kids-circus-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1717162,"Clarity","https://genius.com/Kidz-bop-kids-clarity-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
5174246,"Closer","https://genius.com/Kidz-bop-kids-closer-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4519955,"Close To Me","https://genius.com/Kidz-bop-kids-close-to-me-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2247827,"Club Can't Handle Me","https://genius.com/Kidz-bop-kids-club-cant-handle-me-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
945357,"Clumsy","https://genius.com/Kidz-bop-kids-clumsy-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
3162804,"Cold","https://genius.com/Kidz-bop-kids-cold-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1770819,"Come Back to Me","https://genius.com/Kidz-bop-kids-come-back-to-me-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
940796,"Come Clean","https://genius.com/Kidz-bop-kids-come-clean-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1495461,"Come & Get It","https://genius.com/Kidz-bop-kids-come-and-get-it-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4672369,"Come On Over Baby","https://genius.com/Kidz-bop-kids-come-on-over-baby-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1397257,"Complicated","https://genius.com/Kidz-bop-kids-complicated-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
5136596,"Con Altura","https://genius.com/Kidz-bop-kids-con-altura-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
5136584,"Con Calma","https://genius.com/Kidz-bop-kids-con-calma-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2830674,"Confident","https://genius.com/Kidz-bop-kids-confident-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
3420493,"Congratulations","https://genius.com/Kidz-bop-kids-congratulations-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1681014,"Cool","https://genius.com/Kidz-bop-kids-cool-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2233075,"Cooler Than Me","https://genius.com/Kidz-bop-kids-cooler-than-me-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
5147071,"Cool (Jonas Brothers)","https://genius.com/Kidz-bop-kids-cool-jonas-brothers-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4672324,"Cool (Jonas Brothers Cover)","https://genius.com/Kidz-bop-kids-cool-jonas-brothers-cover-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1858130,"Cool Kids","https://genius.com/Kidz-bop-kids-cool-kids-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1990892,"Counting stars","https://genius.com/Kidz-bop-kids-counting-stars-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1691716,"Crazy","https://genius.com/Kidz-bop-kids-crazy-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4667766,"Crazy For This Girl","https://genius.com/Kidz-bop-kids-crazy-for-this-girl-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1379144,"Crazy in Love","https://genius.com/Kidz-bop-kids-crazy-in-love-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1305360,"Cruise","https://genius.com/Kidz-bop-kids-cruise-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1518699,"Crush","https://genius.com/Kidz-bop-kids-crush-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
5175051,"Crush (David Archuleta)","https://genius.com/Kidz-bop-kids-crush-david-archuleta-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1047404,"Cups","https://genius.com/Kidz-bop-kids-cups-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1375155,"Damaged","https://genius.com/Kidz-bop-kids-damaged-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2259599,"Dance Again","https://genius.com/Kidz-bop-kids-dance-again-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1604947,"Dancing in the Street","https://genius.com/Kidz-bop-kids-dancing-in-the-street-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1287307,"Dare You to Move","https://genius.com/Kidz-bop-kids-dare-you-to-move-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1849035,"Dark Horse","https://genius.com/Kidz-bop-kids-dark-horse-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
3442582,"Deck The Halls","https://genius.com/Kidz-bop-kids-deck-the-halls-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
5136602,"Desconocidos","https://genius.com/Kidz-bop-kids-desconocidos-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1005357,"Diamonds","https://genius.com/Kidz-bop-kids-diamonds-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1429007,"Dilemma","https://genius.com/Kidz-bop-kids-dilemma-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2046689,"Ding dong the witch is dead","https://genius.com/Kidz-bop-kids-ding-dong-the-witch-is-dead-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2223967,"Disturbia","https://genius.com/Kidz-bop-kids-disturbia-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1475403,"DJ Got US Falling In Love","https://genius.com/Kidz-bop-kids-dj-got-us-falling-in-love-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2227473,"Domino","https://genius.com/Kidz-bop-kids-domino-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
4731818,"Don't Call Me Up","https://genius.com/Kidz-bop-kids-dont-call-me-up-lyrics",0,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1149476,"Don't Forget About Us","https://genius.com/Kidz-bop-kids-dont-forget-about-us-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
2825093,"Don't Let Me Down","https://genius.com/Kidz-bop-kids-dont-let-me-down-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
1452554,"Don't Let Me Get Me","https://genius.com/Kidz-bop-kids-dont-let-me-get-me-lyrics",1,353676,"Kidz Bop Kids","https://genius.com/artists/Kidz-bop-kids"
